filename, true, pred
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,surprise
020.mp4,surprise,surprise
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,happy
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,surprise,surprise
002.mp4,surprise,surprise
003.mp4,surprise,surprise
004.mp4,surprise,surprise
005.mp4,surprise,surprise
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,surprise
020.mp4,surprise,surprise
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,surprise
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,surprise,surprise
002.mp4,surprise,surprise
003.mp4,surprise,surprise
004.mp4,surprise,surprise
005.mp4,surprise,surprise
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,surprise
020.mp4,surprise,surprise
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,surprise
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,disgust
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,disgust
024.mp4,angry,neutral
025.mp4,angry,disgust
026.mp4,angry,neutral
027.mp4,angry,neutral
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,disgust
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,angry
024.mp4,angry,disgust
025.mp4,angry,disgust
026.mp4,angry,disgust
027.mp4,angry,disgust
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,angry
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,disgust
024.mp4,angry,disgust
025.mp4,angry,disgust
026.mp4,angry,disgust
027.mp4,angry,disgust
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
030.mp4,disgust,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
030.mp4,disgust,disgust
001.mp4,fear,surprise
002.mp4,fear,surprise
003.mp4,fear,surprise
004.mp4,fear,surprise
005.mp4,fear,neutral
006.mp4,fear,surprise
007.mp4,fear,surprise
008.mp4,fear,neutral
009.mp4,fear,neutral
010.mp4,fear,surprise
011.mp4,fear,surprise
012.mp4,fear,surprise
013.mp4,fear,surprise
014.mp4,fear,neutral
015.mp4,fear,surprise
016.mp4,fear,surprise
017.mp4,fear,surprise
018.mp4,fear,surprise
019.mp4,fear,surprise
020.mp4,fear,surprise
021.mp4,fear,surprise
022.mp4,fear,surprise
023.mp4,fear,surprise
024.mp4,fear,surprise
025.mp4,fear,surprise
026.mp4,fear,surprise
027.mp4,fear,surprise
028.mp4,fear,surprise
029.mp4,fear,neutral
030.mp4,fear,surprise
001.mp4,fear,surprise
002.mp4,fear,surprise
003.mp4,fear,surprise
004.mp4,fear,surprise
005.mp4,fear,surprise
006.mp4,fear,surprise
007.mp4,fear,surprise
008.mp4,fear,surprise
009.mp4,fear,surprise
010.mp4,fear,surprise
011.mp4,fear,surprise
012.mp4,fear,surprise
013.mp4,fear,surprise
014.mp4,fear,surprise
015.mp4,fear,fear
016.mp4,fear,surprise
017.mp4,fear,neutral
018.mp4,fear,fear
019.mp4,fear,surprise
020.mp4,fear,surprise
021.mp4,fear,surprise
022.mp4,fear,surprise
023.mp4,fear,surprise
024.mp4,fear,surprise
025.mp4,fear,surprise
026.mp4,fear,surprise
027.mp4,fear,surprise
028.mp4,fear,surprise
029.mp4,fear,surprise
030.mp4,fear,surprise
001.mp4,fear,surprise
002.mp4,fear,surprise
003.mp4,fear,surprise
004.mp4,fear,disgust
005.mp4,fear,disgust
006.mp4,fear,surprise
007.mp4,fear,surprise
008.mp4,fear,fear
009.mp4,fear,surprise
010.mp4,fear,surprise
011.mp4,fear,surprise
012.mp4,fear,surprise
013.mp4,fear,surprise
014.mp4,fear,surprise
015.mp4,fear,surprise
016.mp4,fear,surprise
017.mp4,fear,surprise
018.mp4,fear,surprise
019.mp4,fear,surprise
020.mp4,fear,surprise
021.mp4,fear,surprise
022.mp4,fear,surprise
023.mp4,fear,surprise
024.mp4,fear,surprise
025.mp4,fear,surprise
026.mp4,fear,surprise
027.mp4,fear,surprise
028.mp4,fear,surprise
029.mp4,fear,surprise
030.mp4,fear,surprise
001.mp4,happy,happy
002.mp4,happy,neutral
003.mp4,happy,neutral
004.mp4,happy,neutral
005.mp4,happy,neutral
006.mp4,happy,neutral
007.mp4,happy,neutral
008.mp4,happy,neutral
009.mp4,happy,neutral
010.mp4,happy,happy
011.mp4,happy,happy
012.mp4,happy,happy
013.mp4,happy,happy
014.mp4,happy,happy
015.mp4,happy,happy
016.mp4,happy,surprise
017.mp4,happy,happy
018.mp4,happy,surprise
019.mp4,happy,happy
020.mp4,happy,happy
021.mp4,happy,happy
022.mp4,happy,happy
023.mp4,happy,happy
024.mp4,happy,happy
025.mp4,happy,happy
026.mp4,happy,happy
027.mp4,happy,happy
028.mp4,happy,happy
029.mp4,happy,happy
030.mp4,happy,happy
001.mp4,happy,happy
002.mp4,happy,happy
003.mp4,happy,happy
004.mp4,happy,happy
005.mp4,happy,happy
006.mp4,happy,happy
007.mp4,happy,happy
008.mp4,happy,happy
009.mp4,happy,happy
010.mp4,happy,happy
011.mp4,happy,happy
012.mp4,happy,happy
013.mp4,happy,happy
014.mp4,happy,happy
015.mp4,happy,happy
016.mp4,happy,happy
017.mp4,happy,happy
018.mp4,happy,happy
019.mp4,happy,happy
020.mp4,happy,happy
021.mp4,happy,happy
022.mp4,happy,happy
023.mp4,happy,happy
024.mp4,happy,surprise
025.mp4,happy,happy
026.mp4,happy,happy
027.mp4,happy,happy
028.mp4,happy,happy
029.mp4,happy,happy
030.mp4,happy,happy
001.mp4,happy,surprise
002.mp4,happy,happy
003.mp4,happy,surprise
004.mp4,happy,happy
005.mp4,happy,surprise
006.mp4,happy,surprise
007.mp4,happy,happy
008.mp4,happy,surprise
009.mp4,happy,surprise
010.mp4,happy,happy
011.mp4,happy,surprise
012.mp4,happy,surprise
013.mp4,happy,surprise
014.mp4,happy,happy
015.mp4,happy,surprise
016.mp4,happy,happy
017.mp4,happy,happy
018.mp4,happy,surprise
019.mp4,happy,surprise
020.mp4,happy,surprise
021.mp4,happy,happy
022.mp4,happy,surprise
023.mp4,happy,surprise
024.mp4,happy,surprise
025.mp4,happy,happy
026.mp4,happy,surprise
027.mp4,happy,surprise
028.mp4,happy,surprise
029.mp4,happy,happy
030.mp4,happy,happy
001.mp4,neutral,angry
002.mp4,neutral,angry
003.mp4,neutral,angry
004.mp4,neutral,neutral
005.mp4,neutral,angry
006.mp4,neutral,angry
007.mp4,neutral,disgust
008.mp4,neutral,disgust
009.mp4,neutral,disgust
010.mp4,neutral,neutral
011.mp4,neutral,neutral
012.mp4,neutral,neutral
013.mp4,neutral,neutral
014.mp4,neutral,disgust
015.mp4,neutral,neutral
016.mp4,neutral,disgust
017.mp4,neutral,disgust
018.mp4,neutral,neutral
019.mp4,neutral,neutral
020.mp4,neutral,disgust
021.mp4,neutral,disgust
022.mp4,neutral,angry
023.mp4,neutral,disgust
024.mp4,neutral,neutral
025.mp4,neutral,neutral
026.mp4,neutral,neutral
027.mp4,neutral,neutral
028.mp4,neutral,neutral
029.mp4,neutral,disgust
030.mp4,neutral,neutral
031.mp4,neutral,neutral
032.mp4,neutral,neutral
033.mp4,neutral,neutral
034.mp4,neutral,neutral
035.mp4,neutral,disgust
036.mp4,neutral,neutral
037.mp4,neutral,neutral
038.mp4,neutral,angry
039.mp4,neutral,angry
040.mp4,neutral,disgust
001.mp4,sad,neutral
002.mp4,sad,neutral
003.mp4,sad,neutral
004.mp4,sad,disgust
005.mp4,sad,disgust
006.mp4,sad,disgust
007.mp4,sad,disgust
008.mp4,sad,disgust
009.mp4,sad,disgust
010.mp4,sad,disgust
011.mp4,sad,disgust
012.mp4,sad,disgust
013.mp4,sad,disgust
014.mp4,sad,disgust
015.mp4,sad,disgust
016.mp4,sad,disgust
017.mp4,sad,disgust
018.mp4,sad,disgust
019.mp4,sad,disgust
020.mp4,sad,disgust
021.mp4,sad,disgust
022.mp4,sad,disgust
023.mp4,sad,disgust
024.mp4,sad,disgust
025.mp4,sad,disgust
026.mp4,sad,disgust
027.mp4,sad,sad
028.mp4,sad,disgust
029.mp4,sad,disgust
030.mp4,sad,disgust
001.mp4,sad,disgust
002.mp4,sad,disgust
003.mp4,sad,sad
004.mp4,sad,disgust
005.mp4,sad,disgust
006.mp4,sad,disgust
007.mp4,sad,disgust
008.mp4,sad,disgust
009.mp4,sad,disgust
010.mp4,sad,disgust
011.mp4,sad,disgust
012.mp4,sad,disgust
013.mp4,sad,disgust
014.mp4,sad,disgust
015.mp4,sad,disgust
016.mp4,sad,disgust
017.mp4,sad,disgust
018.mp4,sad,disgust
019.mp4,sad,disgust
020.mp4,sad,disgust
021.mp4,sad,disgust
022.mp4,sad,disgust
023.mp4,sad,disgust
024.mp4,sad,disgust
025.mp4,sad,disgust
026.mp4,sad,disgust
027.mp4,sad,disgust
028.mp4,sad,disgust
029.mp4,sad,disgust
030.mp4,sad,disgust
001.mp4,sad,disgust
002.mp4,sad,disgust
003.mp4,sad,sad
004.mp4,sad,disgust
005.mp4,sad,disgust
006.mp4,sad,disgust
007.mp4,sad,disgust
008.mp4,sad,disgust
009.mp4,sad,disgust
010.mp4,sad,disgust
011.mp4,sad,disgust
012.mp4,sad,disgust
013.mp4,sad,disgust
014.mp4,sad,disgust
015.mp4,sad,disgust
016.mp4,sad,disgust
017.mp4,sad,disgust
018.mp4,sad,disgust
019.mp4,sad,disgust
020.mp4,sad,disgust
021.mp4,sad,disgust
022.mp4,sad,disgust
023.mp4,sad,sad
024.mp4,sad,sad
025.mp4,sad,disgust
026.mp4,sad,disgust
027.mp4,sad,disgust
028.mp4,sad,disgust
029.mp4,sad,disgust
030.mp4,sad,disgust
001.mp4,surprise,surprise
002.mp4,surprise,surprise
003.mp4,surprise,surprise
004.mp4,surprise,surprise
005.mp4,surprise,surprise
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,neutral
020.mp4,surprise,neutral
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,surprise
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,surprise,surprise
002.mp4,surprise,surprise
003.mp4,surprise,surprise
004.mp4,surprise,surprise
005.mp4,surprise,surprise
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,surprise
020.mp4,surprise,surprise
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,surprise
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,surprise,surprise
002.mp4,surprise,surprise
003.mp4,surprise,surprise
004.mp4,surprise,surprise
005.mp4,surprise,surprise
006.mp4,surprise,surprise
007.mp4,surprise,surprise
008.mp4,surprise,surprise
009.mp4,surprise,surprise
010.mp4,surprise,surprise
011.mp4,surprise,surprise
012.mp4,surprise,surprise
013.mp4,surprise,surprise
014.mp4,surprise,surprise
015.mp4,surprise,surprise
016.mp4,surprise,surprise
017.mp4,surprise,surprise
018.mp4,surprise,surprise
019.mp4,surprise,surprise
020.mp4,surprise,surprise
021.mp4,surprise,surprise
022.mp4,surprise,surprise
023.mp4,surprise,surprise
024.mp4,surprise,surprise
025.mp4,surprise,surprise
026.mp4,surprise,surprise
027.mp4,surprise,surprise
028.mp4,surprise,surprise
029.mp4,surprise,surprise
030.mp4,surprise,surprise
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,disgust
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,neutral
024.mp4,angry,neutral
025.mp4,angry,disgust
026.mp4,angry,neutral
027.mp4,angry,neutral
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,disgust
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,disgust
024.mp4,angry,disgust
025.mp4,angry,disgust
026.mp4,angry,disgust
027.mp4,angry,disgust
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,angry,disgust
002.mp4,angry,disgust
003.mp4,angry,disgust
004.mp4,angry,disgust
005.mp4,angry,disgust
006.mp4,angry,disgust
007.mp4,angry,disgust
008.mp4,angry,disgust
009.mp4,angry,disgust
010.mp4,angry,disgust
011.mp4,angry,disgust
012.mp4,angry,disgust
013.mp4,angry,disgust
014.mp4,angry,disgust
015.mp4,angry,disgust
016.mp4,angry,disgust
017.mp4,angry,disgust
018.mp4,angry,disgust
019.mp4,angry,disgust
020.mp4,angry,disgust
021.mp4,angry,disgust
022.mp4,angry,disgust
023.mp4,angry,disgust
024.mp4,angry,disgust
025.mp4,angry,disgust
026.mp4,angry,disgust
027.mp4,angry,disgust
028.mp4,angry,disgust
029.mp4,angry,disgust
030.mp4,angry,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
030.mp4,disgust,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
001.mp4,disgust,disgust
002.mp4,disgust,disgust
003.mp4,disgust,disgust
004.mp4,disgust,disgust
005.mp4,disgust,disgust
006.mp4,disgust,disgust
007.mp4,disgust,disgust
008.mp4,disgust,disgust
009.mp4,disgust,disgust
010.mp4,disgust,disgust
011.mp4,disgust,disgust
012.mp4,disgust,disgust
013.mp4,disgust,disgust
014.mp4,disgust,disgust
015.mp4,disgust,disgust
016.mp4,disgust,disgust
017.mp4,disgust,disgust
018.mp4,disgust,disgust
019.mp4,disgust,disgust
020.mp4,disgust,disgust
021.mp4,disgust,disgust
022.mp4,disgust,disgust
023.mp4,disgust,disgust
024.mp4,disgust,disgust
025.mp4,disgust,disgust
026.mp4,disgust,disgust
027.mp4,disgust,disgust
028.mp4,disgust,disgust
029.mp4,disgust,disgust
030.mp4,disgust,disgust
001.mp4,fear,neutral
002.mp4,fear,neutral
003.mp4,fear,neutral
004.mp4,fear,neutral
005.mp4,fear,neutral
006.mp4,fear,neutral
007.mp4,fear,neutral
008.mp4,fear,neutral
009.mp4,fear,neutral
010.mp4,fear,neutral
011.mp4,fear,neutral
012.mp4,fear,neutral
013.mp4,fear,neutral
014.mp4,fear,neutral
015.mp4,fear,neutral
016.mp4,fear,neutral
017.mp4,fear,neutral
018.mp4,fear,neutral
019.mp4,fear,neutral
020.mp4,fear,neutral
021.mp4,fear,neutral
022.mp4,fear,neutral
023.mp4,fear,neutral
024.mp4,fear,neutral
025.mp4,fear,neutral
026.mp4,fear,neutral
027.mp4,fear,neutral
028.mp4,fear,neutral
029.mp4,fear,neutral
030.mp4,fear,neutral
001.mp4,fear,surprise
002.mp4,fear,neutral
003.mp4,fear,neutral
004.mp4,fear,surprise
005.mp4,fear,neutral
006.mp4,fear,neutral
007.mp4,fear,surprise
008.mp4,fear,neutral
009.mp4,fear,neutral
010.mp4,fear,neutral
011.mp4,fear,surprise
012.mp4,fear,fear
013.mp4,fear,neutral
014.mp4,fear,neutral
015.mp4,fear,neutral
016.mp4,fear,neutral
017.mp4,fear,neutral
018.mp4,fear,fear
019.mp4,fear,neutral
020.mp4,fear,neutral
021.mp4,fear,neutral
022.mp4,fear,neutral
023.mp4,fear,neutral
024.mp4,fear,neutral
025.mp4,fear,neutral
026.mp4,fear,neutral
027.mp4,fear,neutral
028.mp4,fear,neutral
029.mp4,fear,neutral
030.mp4,fear,neutral
001.mp4,fear,surprise
002.mp4,fear,surprise
003.mp4,fear,surprise
004.mp4,fear,disgust
005.mp4,fear,disgust
006.mp4,fear,neutral
007.mp4,fear,disgust
008.mp4,fear,neutral
009.mp4,fear,neutral
010.mp4,fear,neutral
011.mp4,fear,surprise
012.mp4,fear,surprise
013.mp4,fear,neutral
014.mp4,fear,neutral
015.mp4,fear,neutral
016.mp4,fear,surprise
017.mp4,fear,neutral
018.mp4,fear,surprise
019.mp4,fear,neutral
020.mp4,fear,neutral
021.mp4,fear,surprise
022.mp4,fear,surprise
023.mp4,fear,surprise
024.mp4,fear,surprise
025.mp4,fear,neutral
026.mp4,fear,surprise
027.mp4,fear,surprise
028.mp4,fear,surprise
029.mp4,fear,surprise
030.mp4,fear,neutral
001.mp4,happy,neutral
002.mp4,happy,neutral
003.mp4,happy,neutral
004.mp4,happy,neutral
005.mp4,happy,neutral
006.mp4,happy,neutral
007.mp4,happy,neutral
008.mp4,happy,neutral
009.mp4,happy,neutral
010.mp4,happy,happy
011.mp4,happy,neutral
012.mp4,happy,happy
013.mp4,happy,neutral
014.mp4,happy,happy
015.mp4,happy,happy
016.mp4,happy,neutral
017.mp4,happy,neutral
018.mp4,happy,neutral
019.mp4,happy,neutral
020.mp4,happy,happy
021.mp4,happy,happy
022.mp4,happy,neutral
023.mp4,happy,neutral
024.mp4,happy,surprise
025.mp4,happy,neutral
026.mp4,happy,neutral
027.mp4,happy,happy
028.mp4,happy,neutral
029.mp4,happy,neutral
030.mp4,happy,neutral
001.mp4,happy,happy
002.mp4,happy,happy
003.mp4,happy,happy
004.mp4,happy,happy
005.mp4,happy,happy
006.mp4,happy,happy
007.mp4,happy,happy
008.mp4,happy,happy
009.mp4,happy,disgust
010.mp4,happy,happy
011.mp4,happy,neutral
012.mp4,happy,happy
013.mp4,happy,happy
014.mp4,happy,happy
015.mp4,happy,happy
016.mp4,happy,happy
017.mp4,happy,happy
018.mp4,happy,happy
019.mp4,happy,happy
020.mp4,happy,happy
021.mp4,happy,happy
022.mp4,happy,happy
023.mp4,happy,happy
024.mp4,happy,surprise
025.mp4,happy,disgust
026.mp4,happy,disgust
027.mp4,happy,happy
028.mp4,happy,disgust
029.mp4,happy,happy
030.mp4,happy,happy
001.mp4,happy,surprise
002.mp4,happy,happy
003.mp4,happy,surprise
004.mp4,happy,happy
005.mp4,happy,disgust
006.mp4,happy,disgust
007.mp4,happy,happy
008.mp4,happy,surprise
009.mp4,happy,disgust
010.mp4,happy,happy
011.mp4,happy,surprise
012.mp4,happy,surprise
013.mp4,happy,surprise
014.mp4,happy,happy
015.mp4,happy,surprise
016.mp4,happy,disgust
017.mp4,happy,happy
018.mp4,happy,surprise
019.mp4,happy,surprise
020.mp4,happy,happy
021.mp4,happy,disgust
022.mp4,happy,surprise
023.mp4,happy,surprise
024.mp4,happy,surprise
025.mp4,happy,happy
026.mp4,happy,surprise
027.mp4,happy,disgust
028.mp4,happy,surprise
029.mp4,happy,happy
030.mp4,happy,happy
001.mp4,neutral,disgust
002.mp4,neutral,disgust
003.mp4,neutral,disgust
004.mp4,neutral,neutral
005.mp4,neutral,neutral
006.mp4,neutral,neutral
007.mp4,neutral,disgust
008.mp4,neutral,disgust
009.mp4,neutral,disgust
010.mp4,neutral,neutral
011.mp4,neutral,neutral
012.mp4,neutral,neutral
013.mp4,neutral,neutral
014.mp4,neutral,neutral
015.mp4,neutral,neutral
016.mp4,neutral,neutral
017.mp4,neutral,neutral
018.mp4,neutral,neutral
019.mp4,neutral,neutral
020.mp4,neutral,neutral
021.mp4,neutral,disgust
022.mp4,neutral,neutral
023.mp4,neutral,disgust
024.mp4,neutral,neutral
025.mp4,neutral,neutral
026.mp4,neutral,neutral
027.mp4,neutral,neutral
028.mp4,neutral,neutral
029.mp4,neutral,neutral
030.mp4,neutral,neutral
